"","variable_pairwise","stage_pairwise","estimate","SE","df","t.ratio","p.value"
"1","M1C_primary motor cortex (area M1, area 4) - DFC_dorsolateral prefrontal cortex","Adolescent - Adult",25.2499999999997,162.170775470387,880,0.155700063262079,0.8763051550089
"2","M1C_primary motor cortex (area M1, area 4) - VFC_ventrolateral prefrontal cortex","Adolescent - Adult",11.3333333333328,162.170775470387,880,0.0698851769097099,0.944300928664438
"3","M1C_primary motor cortex (area M1, area 4) - OFC_orbital frontal cortex","Adolescent - Adult",20.2499999999995,162.170775470387,880,0.124868367566616,0.900656279474586
"4","M1C_primary motor cortex (area M1, area 4) - S1C_primary somatosensory cortex (area S1, areas 3,1,2)","Adolescent - Adult",11.9999999999995,162.170775470387,880,0.0739960696691045,0.941030328786724
"5","M1C_primary motor cortex (area M1, area 4) - IPC_posteroventral (inferior) parietal cortex","Adolescent - Adult",-5.25000000000059,162.170775470387,880,-0.0323732804802383,0.974181711309055
"6","M1C_primary motor cortex (area M1, area 4) - A1C_primary auditory cortex (core)","Adolescent - Adult",-21.2500000000006,162.170775470387,880,-0.131034706705715,0.895777801395634
"7","M1C_primary motor cortex (area M1, area 4) - STC_posterior (caudal) superior temporal cortex (area 22c)","Adolescent - Adult",-13.8333333333339,162.170775470387,880,-0.0853010247574475,0.932041479385472
"8","M1C_primary motor cortex (area M1, area 4) - ITC_inferolateral temporal cortex (area TEv, area 20)","Adolescent - Adult",18.5833333333328,162.170775470387,880,0.114591135668129,0.908795345821029
"9","M1C_primary motor cortex (area M1, area 4) - (V1C_primary visual cortex (striate cortex, area V1/17))","Adolescent - Adult",54.4166666666661,162.170775470387,880,0.335551621485604,0.73728899022928
"10","M1C_primary motor cortex (area M1, area 4) - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adolescent - Adult",35.4999999999992,162.170775470387,880,0.218905039437772,0.826774779589326
"11","M1C_primary motor cortex (area M1, area 4) - HIP_hippocampus (hippocampal formation)","Adolescent - Adult",54.7499999999993,162.170775470387,880,0.3376070678653,0.735739828606066
"12","M1C_primary motor cortex (area M1, area 4) - STR_striatum","Adolescent - Adult",-45.7500000000006,162.170775470387,880,-0.282110015613477,0.777925486060522
"13","M1C_primary motor cortex (area M1, area 4) - AMY_amygdaloid complex","Adolescent - Adult",-1.16666666666745,162.170775470387,880,-0.00719406232894586,0.994261648750923
"14","M1C_primary motor cortex (area M1, area 4) - MD_mediodorsal nucleus of thalamus","Adolescent - Adult",-25.0833333333339,162.170775470387,880,-0.154672340072236,0.877115103582008
"15","M1C_primary motor cortex (area M1, area 4) - CBC_cerebellar cortex","Adolescent - Adult",9.58333333333283,162.170775470387,880,0.0590940834162983,0.952890587531183
"16","DFC_dorsolateral prefrontal cortex - VFC_ventrolateral prefrontal cortex","Adolescent - Adult",-13.9166666666668,162.170775470387,880,-0.085814886352369,0.931633092784009
"17","DFC_dorsolateral prefrontal cortex - OFC_orbital frontal cortex","Adolescent - Adult",-5.00000000000016,162.170775470387,880,-0.0308316956954626,0.975410753918489
"18","DFC_dorsolateral prefrontal cortex - S1C_primary somatosensory cortex (area S1, areas 3,1,2)","Adolescent - Adult",-13.2500000000002,162.170775470387,880,-0.0817039935929744,0.934900681390918
"19","DFC_dorsolateral prefrontal cortex - IPC_posteroventral (inferior) parietal cortex","Adolescent - Adult",-30.5000000000002,162.170775470387,880,-0.188073343742317,0.850862515558871
"20","DFC_dorsolateral prefrontal cortex - A1C_primary auditory cortex (core)","Adolescent - Adult",-46.5000000000002,162.170775470387,880,-0.286734769967794,0.774382907593694
"21","DFC_dorsolateral prefrontal cortex - STC_posterior (caudal) superior temporal cortex (area 22c)","Adolescent - Adult",-39.0833333333336,162.170775470387,880,-0.241001088019526,0.809610411499697
"22","DFC_dorsolateral prefrontal cortex - ITC_inferolateral temporal cortex (area TEv, area 20)","Adolescent - Adult",-6.66666666666684,162.170775470387,880,-0.0411089275939499,0.967218382198822
"23","DFC_dorsolateral prefrontal cortex - (V1C_primary visual cortex (striate cortex, area V1/17))","Adolescent - Adult",29.1666666666665,162.170775470387,880,0.179851558223525,0.857310510624822
"24","DFC_dorsolateral prefrontal cortex - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adolescent - Adult",10.2499999999996,162.170775470387,880,0.0632049761756936,0.949617635555861
"25","DFC_dorsolateral prefrontal cortex - HIP_hippocampus (hippocampal formation)","Adolescent - Adult",29.4999999999996,162.170775470387,880,0.181907004603221,0.855697599844631
"26","DFC_dorsolateral prefrontal cortex - STR_striatum","Adolescent - Adult",-71.0000000000003,162.170775470387,880,-0.437810078875556,0.661631399461941
"27","DFC_dorsolateral prefrontal cortex - AMY_amygdaloid complex","Adolescent - Adult",-26.4166666666671,162.170775470387,880,-0.162894125591025,0.870639194424011
"28","DFC_dorsolateral prefrontal cortex - MD_mediodorsal nucleus of thalamus","Adolescent - Adult",-50.3333333333336,162.170775470387,880,-0.310372403334315,0.756351269171455
"29","DFC_dorsolateral prefrontal cortex - CBC_cerebellar cortex","Adolescent - Adult",-15.6666666666668,162.170775470387,880,-0.0966059798457807,0.923061303647542
"30","VFC_ventrolateral prefrontal cortex - OFC_orbital frontal cortex","Adolescent - Adult",8.91666666666666,162.170775470387,880,0.0549831906569065,0.956164335598925
"31","VFC_ventrolateral prefrontal cortex - S1C_primary somatosensory cortex (area S1, areas 3,1,2)","Adolescent - Adult",0.666666666666617,162.170775470387,880,0.00411089275939457,0.996720923073128
"32","VFC_ventrolateral prefrontal cortex - IPC_posteroventral (inferior) parietal cortex","Adolescent - Adult",-16.5833333333334,162.170775470387,880,-0.102258457389948,0.918574824604332
"33","VFC_ventrolateral prefrontal cortex - A1C_primary auditory cortex (core)","Adolescent - Adult",-32.5833333333334,162.170775470387,880,-0.200919883615425,0.840807647659678
"34","VFC_ventrolateral prefrontal cortex - STC_posterior (caudal) superior temporal cortex (area 22c)","Adolescent - Adult",-25.1666666666668,162.170775470387,880,-0.155186201667157,0.876710113130367
"35","VFC_ventrolateral prefrontal cortex - ITC_inferolateral temporal cortex (area TEv, area 20)","Adolescent - Adult",7.24999999999997,162.170775470387,880,0.0447059587584192,0.964351826290967
"36","VFC_ventrolateral prefrontal cortex - (V1C_primary visual cortex (striate cortex, area V1/17))","Adolescent - Adult",43.0833333333333,162.170775470387,880,0.265666444575894,0.790558332809199
"37","VFC_ventrolateral prefrontal cortex - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adolescent - Adult",24.1666666666664,162.170775470387,880,0.149019862528063,0.88157210244246
"38","VFC_ventrolateral prefrontal cortex - HIP_hippocampus (hippocampal formation)","Adolescent - Adult",43.4166666666664,162.170775470387,880,0.26772189095559,0.788976133937599
"39","VFC_ventrolateral prefrontal cortex - STR_striatum","Adolescent - Adult",-57.0833333333335,162.170775470387,880,-0.351995192523187,0.724926141008076
"40","VFC_ventrolateral prefrontal cortex - AMY_amygdaloid complex","Adolescent - Adult",-12.5000000000003,162.170775470387,880,-0.0770792392386558,0.938578029399666
"41","VFC_ventrolateral prefrontal cortex - MD_mediodorsal nucleus of thalamus","Adolescent - Adult",-36.4166666666668,162.170775470387,880,-0.224557516981946,0.822375645977911
"42","VFC_ventrolateral prefrontal cortex - CBC_cerebellar cortex","Adolescent - Adult",-1.75000000000001,162.170775470387,880,-0.0107910934934116,0.991392566038331
"43","OFC_orbital frontal cortex - S1C_primary somatosensory cortex (area S1, areas 3,1,2)","Adolescent - Adult",-8.25000000000004,162.170775470387,880,-0.0508722978975119,0.959438824553042
"44","OFC_orbital frontal cortex - IPC_posteroventral (inferior) parietal cortex","Adolescent - Adult",-25.5000000000001,162.170775470387,880,-0.157241648046855,0.875090475669952
"45","OFC_orbital frontal cortex - A1C_primary auditory cortex (core)","Adolescent - Adult",-41.5000000000001,162.170775470387,880,-0.255903074272332,0.798085485482972
"46","OFC_orbital frontal cortex - STC_posterior (caudal) superior temporal cortex (area 22c)","Adolescent - Adult",-34.0833333333334,162.170775470387,880,-0.210169392324064,0.83358411746256
"47","OFC_orbital frontal cortex - ITC_inferolateral temporal cortex (area TEv, area 20)","Adolescent - Adult",-1.66666666666668,162.170775470387,880,-0.0102772318984873,0.991802429038027
"48","OFC_orbital frontal cortex - (V1C_primary visual cortex (striate cortex, area V1/17))","Adolescent - Adult",34.1666666666667,162.170775470387,880,0.210683253918987,0.833183216554447
"49","OFC_orbital frontal cortex - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adolescent - Adult",15.2499999999997,162.170775470387,880,0.0940366718711561,0.925101431867978
"50","OFC_orbital frontal cortex - HIP_hippocampus (hippocampal formation)","Adolescent - Adult",34.4999999999998,162.170775470387,880,0.212738700298684,0.831580048405359
"51","OFC_orbital frontal cortex - STR_striatum","Adolescent - Adult",-66.0000000000001,162.170775470387,880,-0.406978383180094,0.684122832564649
"52","OFC_orbital frontal cortex - AMY_amygdaloid complex","Adolescent - Adult",-21.4166666666669,162.170775470387,880,-0.132062429895562,0.894965100294838
"53","OFC_orbital frontal cortex - MD_mediodorsal nucleus of thalamus","Adolescent - Adult",-45.3333333333334,162.170775470387,880,-0.279540707638853,0.779895590218583
"54","OFC_orbital frontal cortex - CBC_cerebellar cortex","Adolescent - Adult",-10.6666666666667,162.170775470387,880,-0.0657742841503181,0.947572469350793
"55","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - IPC_posteroventral (inferior) parietal cortex","Adolescent - Adult",-17.25,162.170775470387,880,-0.106369350149343,0.915313552822612
"56","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - A1C_primary auditory cortex (core)","Adolescent - Adult",-33.25,162.170775470387,880,-0.20503077637482,0.837595493840065
"57","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - STC_posterior (caudal) superior temporal cortex (area 22c)","Adolescent - Adult",-25.8333333333334,162.170775470387,880,-0.159297094426552,0.873471362174412
"58","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - ITC_inferolateral temporal cortex (area TEv, area 20)","Adolescent - Adult",6.58333333333336,162.170775470387,880,0.0405950659990246,0.967627925694364
"59","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - (V1C_primary visual cortex (striate cortex, area V1/17))","Adolescent - Adult",42.4166666666667,162.170775470387,880,0.261555551816499,0.793725319714659
"60","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adolescent - Adult",23.4999999999998,162.170775470387,880,0.144908969768668,0.884815925788419
"61","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - HIP_hippocampus (hippocampal formation)","Adolescent - Adult",42.7499999999998,162.170775470387,880,0.263610998196196,0.792141396809829
"62","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - STR_striatum","Adolescent - Adult",-57.7500000000001,162.170775470387,880,-0.356106085282582,0.721846473990023
"63","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - AMY_amygdaloid complex","Adolescent - Adult",-13.1666666666669,162.170775470387,880,-0.0811901319980503,0.935309208361501
"64","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - MD_mediodorsal nucleus of thalamus","Adolescent - Adult",-37.0833333333334,162.170775470387,880,-0.228668409741341,0.819179777216754
"65","S1C_primary somatosensory cortex (area S1, areas 3,1,2) - CBC_cerebellar cortex","Adolescent - Adult",-2.41666666666663,162.170775470387,880,-0.0149019862528062,0.988113753052135
"66","IPC_posteroventral (inferior) parietal cortex - A1C_primary auditory cortex (core)","Adolescent - Adult",-16,162.170775470387,880,-0.098661426225477,0.921429565389671
"67","IPC_posteroventral (inferior) parietal cortex - STC_posterior (caudal) superior temporal cortex (area 22c)","Adolescent - Adult",-8.58333333333335,162.170775470387,880,-0.0529277442772092,0.957801490917068
"68","IPC_posteroventral (inferior) parietal cortex - ITC_inferolateral temporal cortex (area TEv, area 20)","Adolescent - Adult",23.8333333333334,162.170775470387,880,0.146964416148367,0.883193768871676
"69","IPC_posteroventral (inferior) parietal cortex - (V1C_primary visual cortex (striate cortex, area V1/17))","Adolescent - Adult",59.6666666666667,162.170775470387,880,0.367924901965842,0.713017708426062
"70","IPC_posteroventral (inferior) parietal cortex - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adolescent - Adult",40.7499999999998,162.170775470387,880,0.251278319918011,0.801657599190298
"71","IPC_posteroventral (inferior) parietal cortex - HIP_hippocampus (hippocampal formation)","Adolescent - Adult",59.9999999999999,162.170775470387,880,0.369980348345538,0.711486155276863
"72","IPC_posteroventral (inferior) parietal cortex - STR_striatum","Adolescent - Adult",-40.5,162.170775470387,880,-0.249736735133239,0.802849231296832
"73","IPC_posteroventral (inferior) parietal cortex - AMY_amygdaloid complex","Adolescent - Adult",4.08333333333314,162.170775470387,880,0.0251792181512925,0.979917721627034
"74","IPC_posteroventral (inferior) parietal cortex - MD_mediodorsal nucleus of thalamus","Adolescent - Adult",-19.8333333333334,162.170775470387,880,-0.122299059591998,0.902690099476023
"75","IPC_posteroventral (inferior) parietal cortex - CBC_cerebellar cortex","Adolescent - Adult",14.8333333333334,162.170775470387,880,0.0914673638965366,0.927142053616681
"76","A1C_primary auditory cortex (core) - STC_posterior (caudal) superior temporal cortex (area 22c)","Adolescent - Adult",7.41666666666663,162.170775470387,880,0.0457336819482678,0.963532893453468
"77","A1C_primary auditory cortex (core) - ITC_inferolateral temporal cortex (area TEv, area 20)","Adolescent - Adult",39.8333333333334,162.170775470387,880,0.245625842373844,0.806029155371191
"78","A1C_primary auditory cortex (core) - (V1C_primary visual cortex (striate cortex, area V1/17))","Adolescent - Adult",75.6666666666667,162.170775470387,880,0.466586328191319,0.640911354731064
"79","A1C_primary auditory cortex (core) - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adolescent - Adult",56.7499999999998,162.170775470387,880,0.349939746143488,0.726467651366368
"80","A1C_primary auditory cortex (core) - HIP_hippocampus (hippocampal formation)","Adolescent - Adult",75.9999999999998,162.170775470387,880,0.468641774571015,0.639441776612442
"81","A1C_primary auditory cortex (core) - STR_striatum","Adolescent - Adult",-24.5000000000001,162.170775470387,880,-0.151075308907762,0.879950933208952
"82","A1C_primary auditory cortex (core) - AMY_amygdaloid complex","Adolescent - Adult",20.0833333333331,162.170775470387,880,0.123840644376769,0.901469729840966
"83","A1C_primary auditory cortex (core) - MD_mediodorsal nucleus of thalamus","Adolescent - Adult",-3.83333333333338,162.170775470387,880,-0.0236376333665208,0.981147012161483
"84","A1C_primary auditory cortex (core) - CBC_cerebellar cortex","Adolescent - Adult",30.8333333333334,162.170775470387,880,0.190128790122014,0.84925205875713
"85","STC_posterior (caudal) superior temporal cortex (area 22c) - ITC_inferolateral temporal cortex (area TEv, area 20)","Adolescent - Adult",32.4166666666667,162.170775470387,880,0.199892160425577,0.841611103324179
"86","STC_posterior (caudal) superior temporal cortex (area 22c) - (V1C_primary visual cortex (striate cortex, area V1/17))","Adolescent - Adult",68.2500000000001,162.170775470387,880,0.420852646243051,0.673965443472198
"87","STC_posterior (caudal) superior temporal cortex (area 22c) - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adolescent - Adult",49.3333333333331,162.170775470387,880,0.30420606419522,0.761042823767398
"88","STC_posterior (caudal) superior temporal cortex (area 22c) - HIP_hippocampus (hippocampal formation)","Adolescent - Adult",68.5833333333332,162.170775470387,880,0.422908092622748,0.672465640404674
"89","STC_posterior (caudal) superior temporal cortex (area 22c) - STR_striatum","Adolescent - Adult",-31.9166666666667,162.170775470387,880,-0.19680899085603,0.844022458577826
"90","STC_posterior (caudal) superior temporal cortex (area 22c) - AMY_amygdaloid complex","Adolescent - Adult",12.6666666666665,162.170775470387,880,0.0781069624285017,0.937760724763776
"91","STC_posterior (caudal) superior temporal cortex (area 22c) - MD_mediodorsal nucleus of thalamus","Adolescent - Adult",-11.25,162.170775470387,880,-0.0693713153147886,0.944709820929165
"92","STC_posterior (caudal) superior temporal cortex (area 22c) - CBC_cerebellar cortex","Adolescent - Adult",23.4166666666668,162.170775470387,880,0.144395108173746,0.885221540869572
"93","ITC_inferolateral temporal cortex (area TEv, area 20) - (V1C_primary visual cortex (striate cortex, area V1/17))","Adolescent - Adult",35.8333333333333,162.170775470387,880,0.220960485817475,0.825174456720699
"94","ITC_inferolateral temporal cortex (area TEv, area 20) - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adolescent - Adult",16.9166666666664,162.170775470387,880,0.104313903769643,0.916944013703394
"95","ITC_inferolateral temporal cortex (area TEv, area 20) - HIP_hippocampus (hippocampal formation)","Adolescent - Adult",36.1666666666665,162.170775470387,880,0.223015932197171,0.823574861294529
"96","ITC_inferolateral temporal cortex (area TEv, area 20) - STR_striatum","Adolescent - Adult",-64.3333333333334,162.170775470387,880,-0.396701151281607,0.691684032405091
"97","ITC_inferolateral temporal cortex (area TEv, area 20) - AMY_amygdaloid complex","Adolescent - Adult",-19.7500000000003,162.170775470387,880,-0.121785197997075,0.903096940686923
"98","ITC_inferolateral temporal cortex (area TEv, area 20) - MD_mediodorsal nucleus of thalamus","Adolescent - Adult",-43.6666666666668,162.170775470387,880,-0.269263475740365,0.787790056263389
"99","ITC_inferolateral temporal cortex (area TEv, area 20) - CBC_cerebellar cortex","Adolescent - Adult",-8.99999999999998,162.170775470387,880,-0.0554970522518308,0.955755075440705
"100","(V1C_primary visual cortex (striate cortex, area V1/17)) - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adolescent - Adult",-18.9166666666669,162.170775470387,880,-0.116646582047831,0.907166737240544
"101","(V1C_primary visual cortex (striate cortex, area V1/17)) - HIP_hippocampus (hippocampal formation)","Adolescent - Adult",0.333333333333131,162.170775470387,880,0.0020554463796962,0.99836045806922
"102","(V1C_primary visual cortex (striate cortex, area V1/17)) - STR_striatum","Adolescent - Adult",-100.166666666667,162.170775470387,880,-0.617661637099082,0.536958203418179
"103","(V1C_primary visual cortex (striate cortex, area V1/17)) - AMY_amygdaloid complex","Adolescent - Adult",-55.5833333333336,162.170775470387,880,-0.34274568381455,0.731871643506059
"104","(V1C_primary visual cortex (striate cortex, area V1/17)) - MD_mediodorsal nucleus of thalamus","Adolescent - Adult",-79.5000000000001,162.170775470387,880,-0.49022396155784,0.624097625058668
"105","(V1C_primary visual cortex (striate cortex, area V1/17)) - CBC_cerebellar cortex","Adolescent - Adult",-44.8333333333333,162.170775470387,880,-0.276457538069306,0.782261584553098
"106","MFC_anterior (rostral) cingulate (medial prefrontal) cortex - HIP_hippocampus (hippocampal formation)","Adolescent - Adult",19.2500000000001,162.170775470387,880,0.118702028427528,0.905538519527179
"107","MFC_anterior (rostral) cingulate (medial prefrontal) cortex - STR_striatum","Adolescent - Adult",-81.2499999999998,162.170775470387,880,-0.50101505505125,0.61648582063276
"108","MFC_anterior (rostral) cingulate (medial prefrontal) cortex - AMY_amygdaloid complex","Adolescent - Adult",-36.6666666666667,162.170775470387,880,-0.226099101766718,0.821176846174848
"109","MFC_anterior (rostral) cingulate (medial prefrontal) cortex - MD_mediodorsal nucleus of thalamus","Adolescent - Adult",-60.5833333333332,162.170775470387,880,-0.373577379510009,0.708808744879361
"110","MFC_anterior (rostral) cingulate (medial prefrontal) cortex - CBC_cerebellar cortex","Adolescent - Adult",-25.9166666666664,162.170775470387,880,-0.159810956021474,0.873066666452528
"111","HIP_hippocampus (hippocampal formation) - STR_striatum","Adolescent - Adult",-100.5,162.170775470387,880,-0.619717083478778,0.535604487423833
"112","HIP_hippocampus (hippocampal formation) - AMY_amygdaloid complex","Adolescent - Adult",-55.9166666666667,162.170775470387,880,-0.344801130194246,0.730326272231913
"113","HIP_hippocampus (hippocampal formation) - MD_mediodorsal nucleus of thalamus","Adolescent - Adult",-79.8333333333332,162.170775470387,880,-0.492279407937536,0.622644621552598
"114","HIP_hippocampus (hippocampal formation) - CBC_cerebellar cortex","Adolescent - Adult",-45.1666666666664,162.170775470387,880,-0.278512984449002,0.780684029306
"115","STR_striatum - AMY_amygdaloid complex","Adolescent - Adult",44.5833333333332,162.170775470387,880,0.274915953284532,0.783445340396162
"116","STR_striatum - MD_mediodorsal nucleus of thalamus","Adolescent - Adult",20.6666666666667,162.170775470387,880,0.127437675541241,0.898623112598689
"117","STR_striatum - CBC_cerebellar cortex","Adolescent - Adult",55.3333333333335,162.170775470387,880,0.341204099029776,0.733031387709514
"118","AMY_amygdaloid complex - MD_mediodorsal nucleus of thalamus","Adolescent - Adult",-23.9166666666665,162.170775470387,880,-0.14747827774329,0.882788306019022
"119","AMY_amygdaloid complex - CBC_cerebellar cortex","Adolescent - Adult",10.7500000000003,162.170775470387,880,0.0662881457452442,0.947163477197173
"120","MD_mediodorsal nucleus of thalamus - CBC_cerebellar cortex","Adolescent - Adult",34.6666666666668,162.170775470387,880,0.213766423488535,0.830778727037243
"121","M1C_primary motor cortex (area M1, area 4) - DFC_dorsolateral prefrontal cortex","Adolescent - Child",-72.416666666667,162.170775470387,880,-0.446545725989271,0.655312954341348
"122","M1C_primary motor cortex (area M1, area 4) - VFC_ventrolateral prefrontal cortex","Adolescent - Child",-19.2500000000005,162.170775470387,880,-0.11870202842753,0.905538519527177
"123","M1C_primary motor cortex (area M1, area 4) - OFC_orbital frontal cortex","Adolescent - Child",-2.1666666666669,162.170775470387,880,-0.0133604014680348,0.989343287336306
"124","M1C_primary motor cortex (area M1, area 4) - S1C_primary somatosensory cortex (area S1, areas 3,1,2)","Adolescent - Child",20.2499999999998,162.170775470387,880,0.124868367566618,0.900656279474584
"125","M1C_primary motor cortex (area M1, area 4) - IPC_posteroventral (inferior) parietal cortex","Adolescent - Child",-5.75000000000041,162.170775470387,880,-0.0354564500497834,0.971723813225559
"126","M1C_primary motor cortex (area M1, area 4) - A1C_primary auditory cortex (core)","Adolescent - Child",-33.3333333333338,162.170775470387,880,-0.205544637969747,0.83719416403595
"127","M1C_primary motor cortex (area M1, area 4) - STC_posterior (caudal) superior temporal cortex (area 22c)","Adolescent - Child",-15.5833333333337,162.170775470387,880,-0.0960921182508574,0.923469289167953
"128","M1C_primary motor cortex (area M1, area 4) - ITC_inferolateral temporal cortex (area TEv, area 20)","Adolescent - Child",22.9166666666665,162.170775470387,880,0.141311938604198,0.887655860429273
"129","M1C_primary motor cortex (area M1, area 4) - (V1C_primary visual cortex (striate cortex, area V1/17))","Adolescent - Child",24.8333333333329,162.170775470387,880,0.153130755287457,0.878330267873073
"130","M1C_primary motor cortex (area M1, area 4) - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adolescent - Child",-27.916666666667,162.170775470387,880,-0.172143634299663,0.863364189298265
"131","M1C_primary motor cortex (area M1, area 4) - HIP_hippocampus (hippocampal formation)","Adolescent - Child",75.6666666666663,162.170775470387,880,0.466586328191317,0.640911354731066
"132","M1C_primary motor cortex (area M1, area 4) - STR_striatum","Adolescent - Child",-77.666666666667,162.170775470387,880,-0.478919006469506,0.632115224997884
"133","M1C_primary motor cortex (area M1, area 4) - AMY_amygdaloid complex","Adolescent - Child",-40.916666666667,162.170775470387,880,-0.252306043107863,0.800863434289023
"134","M1C_primary motor cortex (area M1, area 4) - MD_mediodorsal nucleus of thalamus","Adolescent - Child",-43.8333333333337,162.170775470387,880,-0.270291198930216,0.786999611401533
"135","M1C_primary motor cortex (area M1, area 4) - CBC_cerebellar cortex","Adolescent - Child",-36.9166666666671,162.170775470387,880,-0.227640686551494,0.819978464592046
"136","DFC_dorsolateral prefrontal cortex - VFC_ventrolateral prefrontal cortex","Adolescent - Child",53.1666666666666,162.170775470387,880,0.327843697561741,0.743107827693813
"137","DFC_dorsolateral prefrontal cortex - OFC_orbital frontal cortex","Adolescent - Child",70.2500000000001,162.170775470387,880,0.433185324521236,0.664986294335587
"138","DFC_dorsolateral prefrontal cortex - S1C_primary somatosensory cortex (area S1, areas 3,1,2)","Adolescent - Child",92.6666666666669,162.170775470387,880,0.571414093555889,0.567864885038353
"139","DFC_dorsolateral prefrontal cortex - IPC_posteroventral (inferior) parietal cortex","Adolescent - Child",66.6666666666666,162.170775470387,880,0.411089275939488,0.681107160377236
"140","DFC_dorsolateral prefrontal cortex - A1C_primary auditory cortex (core)","Adolescent - Child",39.0833333333332,162.170775470387,880,0.241001088019524,0.809610411499698
"141","DFC_dorsolateral prefrontal cortex - STC_posterior (caudal) superior temporal cortex (area 22c)","Adolescent - Child",56.8333333333334,162.170775470387,880,0.350453607738414,0.726082169464062
"142","DFC_dorsolateral prefrontal cortex - ITC_inferolateral temporal cortex (area TEv, area 20)","Adolescent - Child",95.3333333333335,162.170775470387,880,0.587857664593469,0.556778652929902
"143","DFC_dorsolateral prefrontal cortex - (V1C_primary visual cortex (striate cortex, area V1/17))","Adolescent - Child",97.25,162.170775470387,880,0.599676481276728,0.548876232914351
"144","DFC_dorsolateral prefrontal cortex - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adolescent - Child",44.5,162.170775470387,880,0.274402091689608,0.783840037431644
"145","DFC_dorsolateral prefrontal cortex - HIP_hippocampus (hippocampal formation)","Adolescent - Child",148.083333333333,162.170775470387,880,0.913132054180588,0.36142319172082
"146","DFC_dorsolateral prefrontal cortex - STR_striatum","Adolescent - Child",-5.24999999999997,162.170775470387,880,-0.0323732804802345,0.974181711309058
"147","DFC_dorsolateral prefrontal cortex - AMY_amygdaloid complex","Adolescent - Child",31.5,162.170775470387,880,0.194239682881408,0.846033041507597
"148","DFC_dorsolateral prefrontal cortex - MD_mediodorsal nucleus of thalamus","Adolescent - Child",28.5833333333333,162.170775470387,880,0.176254527059056,0.86013453709397
"149","DFC_dorsolateral prefrontal cortex - CBC_cerebellar cortex","Adolescent - Child",35.5,162.170775470387,880,0.218905039437777,0.826774779589322
"150","VFC_ventrolateral prefrontal cortex - OFC_orbital frontal cortex","Adolescent - Child",17.0833333333336,162.170775470387,880,0.105341626959495,0.916128739084163
"151","VFC_ventrolateral prefrontal cortex - S1C_primary somatosensory cortex (area S1, areas 3,1,2)","Adolescent - Child",39.5000000000003,162.170775470387,880,0.243570395994148,0.807620326551285
"152","VFC_ventrolateral prefrontal cortex - IPC_posteroventral (inferior) parietal cortex","Adolescent - Child",13.5,162.170775470387,880,0.0832455783777466,0.933675203933116
"153","VFC_ventrolateral prefrontal cortex - A1C_primary auditory cortex (core)","Adolescent - Child",-14.0833333333333,162.170775470387,880,-0.086842609542217,0.930816373773815
"154","VFC_ventrolateral prefrontal cortex - STC_posterior (caudal) superior temporal cortex (area 22c)","Adolescent - Child",3.66666666666678,162.170775470387,880,0.0226099101766726,0.981966564279511
"155","VFC_ventrolateral prefrontal cortex - ITC_inferolateral temporal cortex (area TEv, area 20)","Adolescent - Child",42.1666666666669,162.170775470387,880,0.260013967031728,0.794913821798523
"156","VFC_ventrolateral prefrontal cortex - (V1C_primary visual cortex (striate cortex, area V1/17))","Adolescent - Child",44.0833333333334,162.170775470387,880,0.271832783714987,0.785814356427006
"157","VFC_ventrolateral prefrontal cortex - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adolescent - Child",-8.66666666666657,162.170775470387,880,-0.0534416058721328,0.957392185100496
"158","VFC_ventrolateral prefrontal cortex - HIP_hippocampus (hippocampal formation)","Adolescent - Child",94.9166666666668,162.170775470387,880,0.585288356618847,0.558503891233062
"159","VFC_ventrolateral prefrontal cortex - STR_striatum","Adolescent - Child",-58.4166666666666,162.170775470387,880,-0.360216978041976,0.718771316500976
"160","VFC_ventrolateral prefrontal cortex - AMY_amygdaloid complex","Adolescent - Child",-21.6666666666666,162.170775470387,880,-0.133604014680333,0.893746255941894
"161","VFC_ventrolateral prefrontal cortex - MD_mediodorsal nucleus of thalamus","Adolescent - Child",-24.5833333333332,162.170775470387,880,-0.151589170502686,0.879545719372926
