"","V1C","MFC","HIP","S1C","ITC","OFC","M1C","IPC","STC","MD","VFC","CBC","STR","DFC","AMY","A1C"
"2",0.586337760910816,0.573055028462998,0.624288425047438,0.580645161290323,0.582542694497154,0.59392789373814,0.590132827324478,0.586337760910816,0.586337760910816,0.59392789373814,0.571157495256167,0.601518026565465,0.616698292220114,0.584440227703985,0.622390891840607,0.599620493358634
"3",0.609108159392789,0.629981024667932,0.637571157495256,0.607210626185958,0.61100569259962,0.618595825426945,0.605313092979127,0.616698292220114,0.61100569259962,0.597722960151803,0.603415559772296,0.628083491461101,0.628083491461101,0.609108159392789,0.626185958254269,0.614800759013283
"4",0.618595825426945,0.614800759013283,0.637571157495256,0.597722960151803,0.622390891840607,0.618595825426945,0.614800759013283,0.612903225806452,0.609108159392789,0.620493358633776,0.599620493358634,0.626185958254269,0.637571157495256,0.601518026565465,0.635673624288425,0.601518026565465
"5",0.620493358633776,0.647058823529412,0.637571157495256,0.635673624288425,0.639468690702087,0.618595825426945,0.624288425047438,0.609108159392789,0.631878557874763,0.601518026565465,0.635673624288425,0.624288425047438,0.61100569259962,0.616698292220114,0.61100569259962,0.647058823529412
"6",0.592030360531309,0.599620493358634,0.635673624288425,0.590132827324478,0.605313092979127,0.612903225806452,0.586337760910816,0.605313092979127,0.59392789373814,0.595825426944972,0.605313092979127,0.578747628083491,0.612903225806452,0.599620493358634,0.637571157495256,0.597722960151803
"7",0.569259962049336,0.527514231499051,0.603415559772296,0.544592030360531,0.597722960151803,0.573055028462998,0.569259962049336,0.569259962049336,0.555977229601518,0.55977229601518,0.535104364326376,0.550284629981025,0.639468690702087,0.538899430740038,0.614800759013283,0.552182163187856
"8",0.614800759013283,0.618595825426945,0.616698292220114,0.618595825426945,0.574952561669829,0.588235294117647,0.590132827324478,0.578747628083491,0.599620493358634,0.601518026565465,0.614800759013283,0.588235294117647,0.633776091081594,0.59392789373814,0.573055028462998,0.61100569259962
"9",0.580645161290323,0.563567362428843,0.622390891840607,0.544592030360531,0.580645161290323,0.548387096774194,0.5426944971537,0.55977229601518,0.529411764705882,0.578747628083491,0.516129032258065,0.561669829222011,0.624288425047438,0.567362428842505,0.595825426944972,0.544592030360531
